movieId,countryId
17433,12
17435,1
17435,3
17436,1
17436,2
17443,1
17445,1
17447,1
17450,1
17455,1
17455,47
17456,2
17456,10
17457,16
17460,4
17460,5
17464,1
17465,1
17466,1
17466,10
17467,12
17467,16
17469,1
17470,1
17473,1
17474,1
17478,41
17479,4
17479,21
17481,1
17483,1
17485,1
17486,4
17486,15
17487,1
17494,1
17494,12
17495,4
17495,10
17496,1
17501,41
17529,1
17532,1
17538,1
17539,1
17566,12
17575,53
17577,1
17578,1
17578,25
17582,4
17584,1
17585,1
17589,1
17589,3
17589,18
17590,1
17591,3
17593,37
17595,10
17599,1
17600,1
17604,3
17605,4
17606,3
17606,5
17609,2
17609,4
17609,5
17609,27
17609,31
17609,34
17610,1
17612,10
17614,61
17618,1
17622,3
17622,10
17628,1
17629,5
17629,34
17629,53
17629,65
17630,4
17631,5
17632,3
17640,1
17641,1
17642,1
17642,14
17644,1
17645,1
17653,16
17654,1
17654,9
17654,10
17654,25
17657,1
17658,4
17660,1
17661,1
17663,1
17664,1
17665,1
17667,1
17669,10
17677,1
17680,1
17681,1
17684,4
17685,4
17685,5
17687,1
17689,1
17691,1
17692,1
17695,10
17696,1
17699,1
17699,74
17699,85
17700,1
17700,10
17704,1
17707,1
17708,1
17709,1
17710,1
17711,1
17711,2
17720,3
17728,1
17729,1
17731,1
17734,1
17736,1
17740,1
17741,3
17744,1
17744,3
17745,1
17761,1
17768,1
17768,3
17770,1
17771,2
17771,10
17771,23
17771,39
17774,1
17775,10
17780,39
17790,1
17792,1
17792,10
17794,33
17795,1
17796,1
17801,1
17803,1
17804,1
17806,1
17806,2
17808,7
17808,16
17808,85
17809,16
17810,12
17811,16
17813,1
17814,1
17818,1
17819,1
17820,1
17821,1
17824,1
17825,4
17829,1
17831,1
17832,1
17834,1
17835,3
17836,1
17845,15
17870,1
17871,1
17874,1
17875,1
17880,1
17885,1
17886,4
17887,1
17889,1
17893,6
17894,1
17895,12
17897,1
17897,3
17898,1
17899,6
17902,15
17903,37
17905,12
17906,1
17907,1
17908,1
17909,38
17911,1
17912,1
17914,43
17915,1
17917,3
17918,1
17919,1
17919,10
17920,3
17921,5
17921,6
17922,12
17925,2
17925,4
17925,61
17926,1
17927,1
17935,21
17938,2
17938,27
17940,1
17940,10
17941,1
17949,1
17952,1
17956,1
17960,4
17960,5
17960,12
17960,15
17961,4
17962,12
17963,1
17965,1
17965,3
17966,1
17971,1
17974,4
17974,5
17978,1
17979,1
17984,1
17985,31
17988,12
17990,3
17990,4
17991,12
17993,1
17994,1
17994,3
17995,1
18002,3
18009,1
18011,1
18015,1
18015,9
18015,61
18016,1
18016,10
18017,8
18019,1
18029,8
18030,1
18031,1
18032,1
18032,3
18032,4
18032,8
18032,25
18032,39
18033,1
18034,3
18035,1
18038,1
18040,1
18041,1
18043,3
18044,1
18044,10
18045,10
18046,1
18047,1
18050,1
18051,1
18060,16
18061,1
18061,9
18061,14
18065,1
18069,1
18070,1
18072,3
18074,1
18079,35
18080,1
18082,26
18085,1
18086,1
18088,2
18088,3
18089,1
18089,3
18093,1
18093,3
18093,18
18094,1
18094,10
18095,12
18096,1
18098,1
18111,1
18113,1
18116,1
18116,37
18118,1
18120,6
18122,21
18125,3
18126,1
18128,1
18129,1
18133,1
18141,40
18143,12
18146,1
18148,12
18150,1
18150,4
18153,1
18158,1
18161,1
18162,1
18164,1
18165,1
18166,7
18166,9
18166,10
18167,1
18167,3
18167,4
18168,1
18168,3
18168,18
18169,1
18172,1
18174,3
18176,1
18178,2
18178,5
18178,6
18178,22
18178,51
18181,42
18182,1
18183,26
18189,1
18190,1
18191,1
18192,1
18193,1
18196,1
18197,1
18198,1
18200,1
18202,1
18202,10
18203,1
18205,26
18206,1
18208,1
18209,3
18212,10
18214,1
18215,1
18218,1
18220,1
18221,1
18221,10
18222,1
18223,1
18223,10
18228,1
18229,1
18230,1
18230,2
18230,3
18230,5
18230,12
18231,1
18232,7
18238,3
18239,1
18240,1
18242,3
18248,1
18248,27
18250,1
18250,3
18252,1
18254,1
18256,1
18257,1
18264,1
18265,36
18269,1
18269,8
18273,1
18274,1
18276,1
18278,1
18279,33
18281,1
18282,1
18283,1
18287,1
18289,12
18292,1
18299,1
18300,3
18300,4
18302,37
18303,4
18305,16
18311,16
18312,1
18316,1
18316,2
18316,3
18316,4
18316,12
18317,3
18320,1
18320,3
18329,16
18331,1
18333,34
18334,12
18352,40
18355,10
18357,1
18359,1
18360,1
18360,10
18362,1
18373,3
18374,37
18375,1
18377,37
18380,10
18381,10
18385,7
18385,37
18387,1
18391,1
18392,1
18394,3
18395,1
18398,1
18402,1
18404,1
18405,1
18406,1
18406,2
18408,1
18410,1
18414,1
18414,10
18415,1
18417,1
18420,1
18421,4
18421,62
18424,1
18426,16
18426,37
18434,1
18437,1
18438,37
18440,1
18441,1
18442,10
18443,10
18444,3
18444,50
18446,1
18447,1
18449,1
18450,4
18450,5
18457,3
18457,4
18462,1
18467,1
18472,1
18472,10
18475,1
18476,1
18476,10
18480,1
18484,1
18486,74
18487,1
18489,1
18489,4
18491,12
18492,74
18493,1
18493,10
18495,1
18497,4
18497,6
18497,55
18497,65
18498,1
18499,10
18500,1
18501,1
18502,1
18503,5
18506,1
18507,3
18508,53
18509,1
18510,12
18511,12
18512,1
18513,1
18513,9
18514,1
18514,37
18516,1
18516,2
18516,61
18517,1
18519,1
18530,2
18530,3
18530,4
18530,10
18533,3
18535,1
18538,1
18538,3
18538,6
18539,1
18543,1
18547,3
18547,25
18549,1
18550,1
18551,1
18553,1
18553,3
18553,10
18555,1
18557,8
18558,3
18560,3
18561,1
18562,1
18568,2
18568,5
18569,1
18570,1
18571,1
18571,10
18573,1
18575,27
18585,1
18585,12
18586,1
18587,1
18588,1
18589,1
18590,1
18591,3
18591,4
18591,6
18595,18
18596,8
18597,3
18598,1
18602,3
18602,10
18603,1
18612,1
18613,10
18613,43
18614,27
18615,1
18616,1
18618,1
18619,2
18619,106
18620,1
18621,1
18624,12
18627,12
18628,4
18632,10
18633,1
18634,1
18635,10
18638,1
18639,1
18642,1
18643,1
18644,1
18646,1
18647,1
18649,1
18650,34
18651,1
18658,1
18660,1
18665,16
18666,16
18666,24
18670,16
18671,1
18672,16
18674,12
18674,16
18680,1
18681,3
18681,8
18681,10
18682,1
18683,1
18683,3
18684,1
18688,1
18690,1
18691,1
18692,1
18693,1
18694,1
18696,4
18696,5
18698,1
18702,1
18703,1
18704,37
18705,1
18706,1
18707,16
18710,1
18711,1
18712,1
18713,1
18721,1
18722,1
18722,12
18724,1
18725,16
18727,1
18731,16
18734,1
18735,16
18736,1
18739,3
18741,16
18747,16
18755,10
18758,16
18758,37
18760,16
18761,21
18762,3
18763,16
18764,16
18767,24
18770,1
18771,1
18773,1
18774,3
18775,1
18776,1
18777,1
18780,3
18781,1
18783,1
18784,1
18785,1
18785,2
18790,1
18801,1
18801,3
18803,1
18804,3
18804,10
18809,3
18815,34
18816,7
18816,16
18817,16
18820,3
18823,1
18825,4
18826,1
18828,1
18835,1
18836,1
18837,12
18839,12
18840,1
18840,2
18840,3
18840,7
18840,21
18841,1
18843,1
18843,10
18848,1
18848,4
18848,6
18848,32
18851,1
18856,1
18857,16
18858,8
18862,1
18867,16
18867,24
18869,1
18871,1
18872,12
18874,12
18879,3
18881,12
18882,1
18882,8
18884,1
18884,10
18885,1
18885,12
18886,1
18887,1
18888,1
18888,2
18888,3
18890,1
18892,1
18893,3
18893,18
18894,1
18896,4
18897,4
18897,5
18897,15
18897,56
18898,3
18898,4
18899,4
18899,16
18900,1
18901,53
18902,1
18904,1
18905,1
18906,4
18908,31
18910,1
18912,23
18913,1
18916,4
18917,2
18917,3
18917,11
18917,40
18919,3
18919,4
18919,40
18920,34
18923,1
18925,1
18926,1
18927,2
18927,3
18927,10
18928,4
18928,5
18929,3
18930,1
18932,1
18935,1
18937,1
18939,3
18939,12
18939,40
18940,4
18941,10
18947,2
18947,3
18947,4
18948,1
18955,4
18966,1
18969,1
18971,1
18971,3
18972,1
18973,1
18974,1
18974,3
18975,1
18975,2
18975,3
18975,4
18975,40
18976,1
18976,106
18977,1
18978,1
18979,3
18983,1
18983,12
18987,1
18988,3
18989,1
18990,3
18992,1
18993,1
18993,3
18994,1
18995,1
18998,1
19002,1
19004,1
19008,4
19008,40
19008,103
19017,1
19025,41
19026,4
19026,5
19026,6
19026,15
19029,1
19029,51
19033,1
19034,40
19035,40
19039,2
19039,10
19042,1
19049,1
19050,1
19051,1
19051,34
19052,1
19053,1
19054,3
19058,1
19058,14
19059,3
19063,12
19064,1
19065,1
19066,1
19067,3
19072,3
19075,1
19076,1
19079,1
19082,1
19082,3
19082,12
19083,1
19084,1
19085,1
19086,1
19087,1
19092,1
19094,1
19095,4
19095,5
19095,15
19095,30
19096,1
19099,4
19100,4
19101,1
19103,1
19103,3
19105,1
19105,3
19105,10
19106,4
19108,1
19109,10
19112,1
19112,10
19114,1
19116,1
19118,1
19119,3
19120,4
19120,5
19123,4
19123,26
19124,1
19126,1
19126,2
19127,3
19128,2
19128,4
19128,5
19133,1
19136,1
19137,1
19140,1
19142,1
19143,1
19147,42
19150,1
19152,51
19153,1
19155,3
19155,4
19155,22
19156,16
19157,1
19158,1
19158,12
19164,1
19165,1
19166,2
19166,3
19166,4
19166,47
19167,1
19167,47
19169,1
19170,1
19171,1
19173,6
19174,1
19176,1
19178,4
19178,5
19181,34
19183,1
19184,4
19185,1
19186,1
19187,1
19197,3
19199,2
19199,20
19200,1
19203,1
19204,5
19209,1
19213,1
19214,1
19215,1
19221,1
19222,1
19223,4
19223,5
19235,1
19236,26
19237,1
19238,1
19241,1
19244,1
19247,1
19252,3
19254,3
19255,1
19258,1
19259,1
19265,1
19265,4
19267,1
19267,16
19273,1
19274,16
19274,37
19276,41
19277,1
19286,1
19287,1
19288,1
19293,3
19294,1
19300,3
19305,31
19306,31
19307,3
19311,8
19311,61
19312,1
19316,1
19317,26
19322,3
19322,11
19323,1
19324,1
19325,1
19326,1
19333,12
19335,1
19336,12
19338,1
19342,1
19344,1
19345,1
19348,1
19349,1
19350,1
19350,10
19354,2
19357,1
19361,1
19362,1
19362,3
19365,1
19366,1
19366,10
19369,1
19371,1
19373,1
19375,1
19378,1
19379,1
19380,1
19381,1
19381,5
19381,10
19382,1
19383,1
19384,1
19386,1
19392,1
19398,14
19400,4
19403,1
19404,41
19405,1
19413,5
19414,1
19415,1
19418,41
19422,3
19423,10
19425,10
19426,4
19426,5
19429,1
19430,2
19433,1
19434,1
19444,3
19446,1
19448,1
19457,1
19458,1
19459,1
19460,35
19463,1
19482,37
19483,1
19486,12
19489,1
19490,1
19493,3
19494,1
19495,4
19495,54
19496,1
19496,10
19499,3
19501,1
19505,1
19506,12
19507,1
19513,1
19525,1
19528,7
19528,16
19542,3
19543,1
19543,47
19545,12
19548,4
19551,1
19551,10
19552,4
19552,49
19553,1
19554,1
19555,3
19556,1
19560,1
19562,4
19562,5
19568,1
19568,10
19575,1
19580,1
19582,1
19583,1
19583,10
19585,1
19587,1
19590,1
19592,1
19593,1
19594,1
19596,1
19596,3
19597,4
19597,5
19598,1
19599,3
19600,1
19600,42
19601,3
19604,1
19606,1
19606,16
19606,20
19610,1
19611,7
19611,16
19614,1
19616,1
19616,41
19618,1
19620,41
19621,3
19623,41
19624,41
19625,41
19629,1
19636,41
19637,41
19644,37
19654,4
19657,41
19658,41
19661,1
19662,1
19664,1
19665,10
19666,41
19670,41
19672,41
19673,27
19688,1
19698,1
19698,10
19703,41
19713,3
19715,1
19719,1
19723,3
19724,1
19725,3
19727,1
19728,3
19731,1
19736,1
19738,12
19740,1
19742,12
19753,1
19754,1
19757,40
19759,40
19760,1
19761,3
19762,1
19765,23
19765,40
19765,103
19766,8
19792,1
19794,1
19797,1
19803,1
19809,1
19812,31
19819,1
19823,1
19824,1
19827,1
19829,1
19833,1
19833,3
19837,1
19840,1
19840,10
19844,1
19846,8
19848,1
19850,1
19851,1
19855,1
19874,1
19877,12
19884,12
19887,41
19893,1
19898,2
19898,3
19899,1
19901,1
19901,8
19904,1
19905,1
19908,1
19912,1
19913,1
19918,1
19929,2
19931,1
19931,7
19933,1
19936,6
19939,24
19946,5
19947,1
19950,41
19951,41
19952,1
19953,1
19955,4
19957,1
19959,1
19961,12
19962,3
19963,4
19968,1
19969,33
19971,4
19971,10
19972,1
19973,1
19974,1
19975,1
19975,10
19976,4
19978,41
19980,41
19989,1
19993,1
19994,1
19995,1
19995,3
19996,1
19997,1
19998,1
20000,1
20002,41
20003,1
20004,1
20006,1
20007,1
20009,1
20009,10
20012,1
20015,6
20015,26
20016,1
20017,2
20021,1
20024,1
20024,3
20025,1
20027,41
20028,1
20033,10
20034,3
20036,1
20043,12
20047,1
20048,1
20049,41
20051,3
20053,2
20053,10
20055,1
20064,1
20066,1
20067,1
20069,5
20071,6
20072,4
20075,1
20077,1
20083,16
20088,34
20088,53
20089,12
20092,41
20096,1
20105,8
20106,4
20107,1
20108,4
20108,34
20110,1
20115,5
20120,1
20121,1
20122,39
20123,3
20123,5
20123,66
20126,5
20127,1
20128,4
20128,5
20128,38
20132,41
20139,1
20145,41
20147,1
20148,18
20152,2
20152,31
20152,34
20152,36
20152,53
20153,1
20156,10
20158,33
20160,33
20162,33
20163,33
20164,33
20171,1
20171,77
20173,1
20174,1
20177,1
20178,1
20181,2
20181,10
20182,1
20186,3
20187,1
20196,1
20197,1
20200,4
20205,1
20210,1
20211,1
20213,3
20220,2
20220,4
20220,5
20221,52
20223,26
20224,1
20226,15
20227,1
20227,47
20236,1
20236,2
20238,1
20239,1
20239,3
20242,1
20246,1
20263,1
20268,4
20268,42
20270,1
20271,5
20277,1
20278,1
20283,1
20287,1
20289,1
20294,41
20296,41
20298,1
20301,1
20304,1
20306,1
20307,1
20309,1
20310,1
20310,2
20311,8
20312,1
20312,10
20316,6
20316,35
20318,1
20321,3
20321,4
20322,1
20323,8
20324,3
20325,1
20329,12
20330,1
20332,1
20333,1
20334,1
20337,1
20339,3
20342,16
20342,24
20343,1
20345,5
20347,12
20348,1
20352,1
20357,3
20359,41
20361,4
20361,5
20361,6
20362,1
20364,41
20367,1
20372,53
20375,33
20379,1
20381,1
20382,1
20388,15
20389,31
20390,41
20391,1
20405,1
20406,1
20407,1
20408,1
20411,1
20411,51
20413,41
20414,5
20416,1
20417,1
20421,1
20421,3
20421,18
20423,1
20424,1
20430,1
20431,12
20432,1
20435,1
20435,3
20438,1
20441,1
20442,1
20443,1
20444,1
20449,21
20453,41
20454,41
20455,1
20455,12
20457,1
20457,18
20458,31
20465,5
20471,1
20472,1
20473,1
20478,1
20481,1
20482,1
20483,1
20493,41
20494,41
20495,41
20497,3
20499,1
20502,6
20504,1
20506,12
20507,41
20511,26
20511,63
20513,1
20520,1
20521,1
20521,2
20521,10
20525,12
20526,1
20527,12
20528,12
20529,1
20530,12
20531,12
20532,12
20533,1
20534,41
20536,1
20537,3
20539,1
20540,1
20542,1
20543,1
20544,1
20545,1
20546,3
20548,33
20553,3
20556,3
20558,1
20561,3
20562,3
20564,1
20565,3
20567,12
20591,3
20595,1
20604,10
20605,37
20606,3
20607,6
20616,1
20618,1
20620,1
20622,41
20623,41
20625,1
20626,4
20628,1
20629,40
20629,103
20637,1
20638,1
20640,1
20642,1
20643,1
20644,1
20645,12
20646,12
20648,1
20649,1
20650,1
20651,41
20656,41
20661,31
20662,1
20662,3
20663,1
20668,1
20675,1
20676,1
20678,1
20679,1
20681,3
20682,1
20683,12
20684,3
20688,41
20689,1
20689,6
20693,6
20693,52
20694,1
20695,3
20695,47
20697,1
20700,1
20701,1
20704,1
20712,1
20713,1
20714,21
20715,1
20715,39
20718,1
20718,4
20719,27
20720,1
20721,1
20722,12
20723,1
20726,1
20731,41
20737,1
20737,10
20742,41
20755,1
20755,10
20756,1
20758,1
20759,1
20760,1
20761,1
20762,1
20763,1
20764,1
20764,26
20766,1
20770,1
20776,1
20777,1
20778,4
20781,1
20784,3
20785,1
20787,62
20789,1
20794,1
20802,1
20803,21
20806,3
20811,1
20811,16
20813,4
20813,5
20815,1
20815,2
20825,1
20829,1
20832,41
20837,1
20842,1
20846,1
20846,10
20847,54
20848,21
20849,1
20850,1
20850,2
20853,1
20856,1
20856,10
20857,1
20857,2
20858,1
20859,10
20862,1
20862,10
20863,1
20870,21
20871,21
20873,21
20874,21
20874,57
20875,21
20876,1
20878,83
20879,21
20880,1
20882,21
20883,21
20884,21
20885,21
20886,21
20891,21
20893,1
20894,21
20898,21
20899,21
20899,125
20907,39
20912,1
20914,5
20916,41
20919,1
20919,3
20921,12
20927,1
20929,41
20931,41
20932,21
20934,21
20941,1
20941,26
20941,82
20942,1
20943,1
20945,1
20946,21
20947,21
20949,21
20963,21
20967,10
20967,14
20967,32
20967,33
20968,41
20969,37
20975,21
20977,21
20977,58
20978,4
20980,1
20981,3
20983,1
20986,12
20992,21
20993,1
20993,21
20994,21
20995,34
21001,3
21013,34
21014,1
21024,1
21026,38
21026,39
21026,51
21027,1
21028,21
21029,1
21030,1
21032,1
21033,8
21035,14
21036,12
21038,1
21039,3
21039,68
21039,85
21039,98
21040,34
21041,33
21041,34
21042,38
21042,66
21043,5
21043,6
21043,35
21044,1
21052,1
21052,4
21055,1
21056,1
21057,12
21058,7
21059,1
21060,1
21062,11
21070,4
21072,34
21073,2
21074,3
21074,41
21115,37
21118,1
21128,1
21131,8
21132,1
21132,10
21135,4
21135,5
21136,12
21137,1
21141,1
21142,1
21143,3
21145,4
21148,1
21153,1
21156,40
21156,103
21159,1
21159,5
21167,15
21168,3
21168,10
21175,41
21179,1
21181,8
21182,1
21183,1
21185,1
21185,63
21189,1
21189,3
21191,26
21193,4
21193,5
21194,26
21198,4
21200,4
21208,1
21208,2
21208,4
21208,10
21210,41
21214,1
21219,1
21220,1
21236,1
21240,3
21241,1
21241,16
21242,1
21242,6
21244,33
21245,33
21246,1
21250,1
21251,3
21252,3
21253,42
21256,1
21259,1
21265,41
21266,1
21266,31
21282,31
21290,3
21290,31
21290,34
21290,53
21291,1
21294,10
21295,1
21296,1
21297,41
21299,1
21301,1
21309,1
21311,1
21317,1
21323,2
21323,4
21323,56
21325,12
21332,1
21334,13
21335,3
21336,1
21338,1
21343,3
21344,3
21345,7
21345,16
21348,4
21348,15
21348,56
21349,1
21352,1
21355,1
21356,10
21362,1
21362,3
21366,1
21371,1
21372,1
21373,1
21375,14
21376,1
21380,5
21380,6
21381,4
21381,14
21381,15
21383,3
21385,1
21386,1
21393,34
21394,34
21398,1
21398,10
21407,1
21409,35
21410,12
21413,1
21427,4
21430,1
21431,1
21431,42
21433,1
21435,4
21442,37
21447,6
21449,1
21449,12
21450,3
21451,1
21452,12
21453,12
21454,1
21459,41
21461,41
21462,41
21463,41
21466,41
21467,23
21468,1
21469,1
21474,1
21481,1
21484,2
21484,4
21488,4
21489,2
21489,3
21490,12
21494,4
21500,1
21501,33
21506,12
21509,1
21512,1
21512,8
21513,1
21513,12
21515,1
21518,10
21519,16
21521,16
21522,16
21525,1
21531,37
21533,1
21533,10
21534,12
21537,16
21539,1
21542,1
21544,1
21544,3
21554,1
21564,1
21566,41
21567,41
21570,41
21571,41
21575,4
21575,5
21576,1
21578,1
21580,1
21581,10
21583,1
21585,1
21586,1
21587,1
21588,2
21588,4
21588,5
21589,10
21594,1
21596,4
21596,15
21600,1
21605,3
21610,1
21612,1
21613,12
21614,41
21619,1
21620,25
21622,1
21625,41
21626,10
21627,1
21629,1
21631,3
21634,1
21635,1
21636,1
21641,3
21644,8
21644,14
21644,15
21657,10
21661,1
21661,10
21665,41
21666,1
21666,2
21666,3
21671,1
21683,1
21700,2
21700,6
21700,32
21705,1
21707,37
21708,37
21710,1
21711,1
21712,12
21714,1
21717,1
21719,1
21721,1
21724,1
21733,16
21734,1
21735,3
21736,1
21741,1
21742,1
21742,10
21751,2
21751,3
21751,14
21752,42
21753,1
21755,1
21764,3
21765,1
21769,12
21775,2
21775,4
21775,5
21776,4
21778,4
21779,1
21781,37
21784,12
21786,53
21788,4
21788,56
21791,1
21792,37
21793,1
21794,56
21795,37
21798,1
21799,1
21801,1
21810,18
21811,10
21822,41
21828,8
21832,12
21836,1
21838,1
21841,1
21842,31
21842,34
21843,33
21845,1
21846,1
21847,1
21849,1
21851,6
21861,4
21862,1
21864,1
21864,10
21866,1
21867,3
21868,1
21868,18
21871,1
21873,1
21874,1
21876,1
21878,1
21878,26
21879,1
21882,1
21886,1
21887,1
21891,1
21893,2
21893,3
21893,4
21893,18
21896,14
21900,3
21905,41
21906,41
21910,1
21915,1
21921,1
21923,1
21925,1
21927,3
21930,12
21935,1
21946,4
21947,1
21948,1
21950,1
21954,1
21955,1
21959,12
21964,16
21966,12
21967,12
21968,1
21970,1
21970,3
21972,1
21974,10
21988,3
21989,1
21990,8
21990,16
21991,1
21991,4
21997,1
21997,26
22004,1
22007,1
22010,10
22013,1
22014,4
22014,14
22014,109
22016,2
22016,3
22016,4
22016,12
22020,1
22021,1
22023,1
22025,12
22029,1
22033,3
22034,15
22043,1
22048,1
22049,1
22049,5
22051,1
22058,1
22059,1
22059,2
22060,1
22066,10
22067,1
22072,10
22073,1
22074,1
22075,27
22076,1
22076,51
22084,1
22085,10
22090,1
22093,26
22094,1
22100,1
22102,1
22105,1
22112,1
22121,1
22124,16
22130,4
22130,6
22135,1
22136,4
22137,31
22140,31
22152,1
22154,1
22156,4
22160,1
22164,1
22166,1
22167,1
22171,1
22172,1
22175,1
22176,1
22177,10
22178,1
22182,5
22189,1
22192,31
22192,34
22194,31
22194,47
22200,3
22201,1
22211,1
22213,1
22215,2
22215,3
22215,4
22230,1
22233,1
22238,2
22238,4
22238,61
22240,4
22244,1
22256,1
22257,27
22259,1
22264,1
22267,1
22274,3
22274,5
22279,3
22285,31
22288,1
22289,1
22292,1
22293,1
22301,1
22302,10
22307,1
22309,1
22311,5
22314,1
22315,41
22316,41
22317,1
22317,8
22318,1
22323,1
22326,33
22327,1
22328,1
22334,3
22335,10
22342,1
22345,1
22356,1
22358,21
22359,5
22365,1
22371,1
22373,5
22377,1
22383,1
22386,1
22387,1
22390,1
22396,5
22396,6
22398,1
22404,1
22408,1
22414,1
22419,3
22423,1
22429,41
22434,1
22435,34
22440,1
22447,3
22448,41
22449,12
22450,1
22451,3
22451,9
22451,10
22454,15
22455,8
22460,41
22466,1
22471,34
22473,1
22473,10
22476,1
22477,1
22478,1
22479,1
22484,25
22485,1
22488,1
22489,1
22490,1
22492,1
22495,21
22498,1
22500,4
22501,2
22501,3
22501,4
22501,11
22501,39
22502,4
22502,37
22504,4
22520,37
22521,4
22522,3
22527,1
22536,37
22537,12
22538,1
22538,10
22543,1
22551,1
22553,1
22554,33
22555,1
22556,1
22559,1
22561,5
22572,1
22573,25
22575,1
22578,4
22578,15
22579,48
22582,1
22584,1
22585,1
22586,1
22588,1
22590,1
22592,1
22595,1
22596,1
22597,1
22599,1
22600,9
22602,1
22606,1
22609,41
22611,12
22612,1
22613,1
22614,3
22615,3
22616,1
22617,1
22618,10
22620,1
22620,10
22621,1
22623,4
22625,3
22625,18
22627,1
22638,3
22640,1
22642,1
22643,1
22649,1
22650,4
22650,5
22657,1
22660,1
22672,1
22681,1
22682,1
22683,1
22688,1
22689,1
22692,1
22694,1
22701,1
22701,12
22705,3
22705,5
22711,1
22717,41
22718,1
22727,1
22728,5
22731,1
22733,1
22733,3
22733,5
22734,1
22741,1
22744,1
22745,10
22747,3
22747,10
22749,1
22750,1
22752,1
22758,1
22758,5
22774,1
22777,1
22779,1
22784,1
22787,1
22787,4
22787,10
22792,1
22794,1
22796,1
22797,3
22798,1
22800,1
22803,1
22804,1
22804,3
22804,8
22804,10
22805,1
22817,1
22820,1
22821,1
22824,1
22825,1
22826,4
22826,5
22828,1
22829,1
22832,1
22832,2
22842,1
22843,12
22855,1
22857,33
22871,1
22874,1
22874,3
22881,1
22882,8
22892,1
22894,1
22897,1
22899,12
22901,3
22905,1
22907,1
22908,3
22908,10
22910,1
22910,48
22911,1
22913,3
22915,1
22924,1
22937,3
22939,3
22943,1
22947,1
22949,1
22954,1
22958,1
22958,3
22958,4
22965,1
22968,1
22969,3
22970,1
22971,1
22972,1
22972,3
22972,4
22972,6
22974,39
22975,1
22976,1
22976,3
22984,3
22985,1
22994,1
22998,1
22999,1
23001,1
23014,1
23019,7
23019,31
23020,1
23022,1
23023,1
23023,10
23024,1
23030,1
23033,1
23044,1
23045,1
23047,1
23048,1
23049,1
23049,43
23050,1
23051,1
23069,1
23076,5
23076,6
23077,1
23082,1
23096,1
23097,1
23101,1
23102,1
23104,1
23107,1
23108,1
23111,1
23112,43
23112,62
23114,1
23115,8
23116,1
23122,1
23126,1
23127,1
23128,1
23132,37
23134,1
23134,10
23142,1
23148,1
23150,12
23151,12
23152,1
23153,12
23154,12
23155,12
23159,1
23160,39
23166,12
23167,12
23168,1
23169,1
23172,1
23173,3
23174,1
23178,1
23189,1
23190,1
23194,1
23196,1
23200,1
23200,21
23207,3
23210,1
23220,3
23223,1
23239,8
23253,1
23269,33
23270,3
23273,5
23280,1
23281,1
23282,1
23283,1
23286,1
23289,31
23303,1
23305,2
23305,3
23305,4
23305,41
23312,1
23319,1
23325,1
23330,1
23331,1
23333,1
23334,1
23336,1
23338,1
23340,1
23356,1
23367,1
23368,1
23368,2
23368,23
23368,85
23377,1
23381,41
23382,1
23383,3
23385,3
23388,1
23389,1
23391,1
23395,1
23397,1
23398,1
23404,1
23410,1
23410,10
23437,1
23438,1
23439,1
23449,1
23451,3
23451,31
23451,33
23451,34
23452,12
23470,1
23476,1
23478,1
23479,1
23483,1
23483,3
23488,3
23495,1
23504,1
23504,12
23506,1
23508,42
23509,5
23512,3
23512,8
23514,1
23515,1
23518,1
23520,1
23520,60
23521,1
23522,1
23522,4
23524,1
23525,1
23529,6
23529,26
23531,1
23532,1
23535,1
23538,37
23544,1
23550,5
23566,1
23567,1
23568,1
23570,1
23574,1
23587,1
23590,1
23592,1
23599,1
23601,1
23601,10
23606,12
23609,37
23614,1
23615,3
23618,1
23619,5
23620,1
23626,1
23627,1
23629,1
23631,1
23637,5
23654,34
23655,1
23668,1
23676,2
23676,3
23676,6
23676,7
23676,33
23685,1
23691,1
23692,1
23704,3
23705,1
23706,1
23717,71
23719,1
23720,1
23724,1
23728,1
23729,31
23730,1
23736,1
23739,1
23742,1
23750,3
23752,1
23759,3
23759,4
23761,1
23764,2
23767,41
23776,41
23790,41
23805,1
23807,4
23807,5
23808,21
23808,125
23816,1
23817,1
23823,1
23825,1
23825,2
23827,1
23830,1
23830,4
23832,4
23832,5
23832,6
23834,37
23847,1
23848,41
23854,42
23855,1
23857,10
23861,1
23898,21
23903,1
23908,1
23916,1
23919,1
23919,10
23924,3
23928,1
23939,1
23941,1
23942,10
23943,1
23945,1
23947,34
23949,1
23954,4
23954,10
23957,1
23963,10
23964,1
23966,1
23967,1
23967,2
23967,3
23976,1
23981,1
23981,12
23988,1
23988,10
23990,5
23996,10
23997,1
23999,3
24001,1
24002,1
24003,1
24004,1
24005,1
24006,1
24007,1
24007,4
24007,27
24008,1
24010,1
24012,1
24012,3
24014,1
24016,3
24016,5
24018,1
24019,1
24020,1
24021,1
24023,34
24024,34
24025,2
24025,34
24026,34
24032,1
24034,1
24037,37
24038,1
24043,1
24049,41
24050,1
24050,10
24051,1
24051,10
24053,1
24056,3
24057,3
24060,1
24062,1
24065,1
24066,1
24068,10
24070,1
24071,1
24077,3
24078,1
24081,1
24085,8
24091,8
24092,12
24094,1
24097,1
24099,1
24100,1
24100,2
24100,14
24101,1
24102,1
24103,3
24105,1
24106,1
24111,1
24115,1
24116,1
24122,1
24123,1
24124,1
24124,10
24126,1
24128,1
